GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "12060","Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",7004292,7695760,8534310,9754566,11042213,12157534,13096935,14504859,16314364,18510403,20855840,23760348,26806318,29049824,32386589,37225090,41697695,46092096,50203091,55333147,59463113,64022794,67012511,72916504,78283418,84701551,92679227,101449693,109387619,122287094,131902543,145380280,153811599,157161260,162294514,171999951,183419060,197581252,206619036,206236089,200658053,205048554,220609538,227191481,230846272,249334282,266188019,280444372,299751387,316507772,335027961,355211268,388894014,403528918,428053807
 "12060","Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",1830794,1862083,1923687,1986477,2055233,2109395,2127779,2152893,2194331,2234980,2295738,2352155,2403406,2453618,2516569,2593856,2689442,2784902,2881787,2965367,3033139,3104221,3195398,3291991,3402250,3523718,3644699,3765817,3888398,4021410,4157862,4293475,4402455,4489288,4572541,4659574,4770870,4931848,5066356,5170099,5240828,5303070,5368755,5448580,5516494,5600951,5695668,5800308,5886546,5962525,6039714,6105757,6145550,6223443,6292404
 "12060","Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3826,4133,4436,4910,5373,5764,6155,6737,7435,8282,9085,10102,11153,11840,12869,14351,15504,16551,17421,18660,19604,20624,20972,22150,23009,24038,25428,26940,28132,30409,31724,33861,34938,35008,35493,36913,38446,40062,40783,39890,38287,38666,41091,41697,41847,44516,46735,48350,50921,53083,55471,58176,63281,64840,68027
 "12100","Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",694634,782866,871879,964555,1081593,1173626,1283784,1421862,1575347,1779776,2069951,2387058,2733798,2918957,3178317,3582582,3829614,4097474,4329526,4745144,4941681,5065141,4801639,5391811,5658242,5800713,6262856,6674143,7039367,7359508,7580102,8032277,7456371,7737565,8035699,8559745,9019718,9880758,10350882,10685492,10447153,10614431,11066928,11258603,11414061,11626811,11742848,11828874,12142939,12619513,13468820,14956186,15837720,15770390,16648407
 "12100","Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",174603,175908,179824,184987,187199,189113,189544,189613,189311,191121,193082,194566,195984,196548,199168,202752,206045,209388,212581,217445,221589,225431,228763,231612,234288,236589,239212,242152,244771,247863,250432,253674,255737,259263,263285,267723,270332,271759,272303,273014,274049,274933,276033,277178,278000,277393,276085,274213,273567,273233,274011,274190,274956,275382,275213
 "12100","Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3978,4450,4849,5214,5778,6206,6773,7499,8321,9312,10721,12269,13949,14851,15958,17670,18586,19569,20366,21822,22301,22469,20990,23279,24151,24518,26181,27562,28759,29692,30268,31664,29156,29844,30521,31972,33365,36359,38012,39139,38121,38607,40093,40619,41058,41915,42533,43138,44387,46186,49154,54547,57601,57267,60493
 "12220","Auburn-Opelika, AL (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",153537,169722,189457,214225,243444,273005,303672,344275,397165,457487,505361,571558,626944,665044,737318,817874,879110,932329,990761,1074282,1198998,1263639,1338207,1460605,1551735,1656065,1783009,1869848,2010113,2163539,2295520,2417194,2491406,2625724,2815855,3075137,3274536,3529062,3756329,4040618,4041990,4223395,4482826,4789381,4857382,5153727,5444984,5704763,5969714,6230684,6714439,7172990,8030562,8337316,8887870
 "12220","Auburn-Opelika, AL (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",55869,61262,61896,62158,64588,68823,69373,69980,71861,74069,75990,76610,77777,79001,79121,80289,81176,82776,82681,84601,85851,87735,89508,91572,94295,96057,99386,102185,106578,109936,112898,115430,116819,118392,120071,122274,126133,129247,131934,134524,138566,141009,145166,150421,154472,157988,161247,164310,167450,170625,172212,174754,177596,180698,183215
 "12220","Auburn-Opelika, AL (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2748,2770,3061,3446,3769,3967,4377,4920,5527,6176,6650,7461,8061,8418,9319,10187,10830,11263,11983,12698,13966,14403,14951,15950,16456,17240,17940,18299,18860,19680,20333,20941,21327,22178,23452,25150,25961,27305,28471,30036,29170,29951,30881,31840,31445,32621,33768,34720,35651,36517,38989,41046,45218,46140,48511
 "12260","Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",1118535,1151713,1243591,1347080,1500532,1683378,1813963,2080859,2283948,2550572,2884499,3192040,3571836,3987594,4320277,4893657,5385581,5839953,6032635,6487681,7137187,7800414,8160725,8746142,9011378,9410147,9788702,10215360,10669562,11409095,11889480,12520131,12880054,13481540,14133837,14898574,15471184,16291709,17077388,17822517,18101732,18843494,19960037,20117850,20222504,21168252,22451235,23070860,24182977,25074060,26413886,28688339,30805572,31354223,32773727
 "12260","Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",329558,330105,330340,328410,332508,340794,348901,359074,364786,374244,383370,390476,393411,398117,403081,409893,418761,427630,429399,432054,436235,446200,459773,474398,476818,483333,489089,490788,496030,500636,504895,508896,512626,516818,520120,526789,531294,538643,545524,552627,558096,566644,570637,575814,579247,582315,588664,594059,599053,603029,607706,612172,616187,623985,629429
 "12260","Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3394,3489,3765,4102,4513,4940,5199,5795,6261,6815,7524,8175,9079,10016,10718,11939,12861,13657,14049,15016,16361,17482,17749,18436,18899,19469,20014,20814,21510,22789,23548,24603,25126,26086,27174,28282,29120,30246,31305,32251,32435,33255,34979,34938,34912,36352,38139,38836,40369,41580,43465,46863,49994,50248,52069
 "12420","Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",1287556,1475763,1672669,1931675,2213246,2498475,2874184,3295435,3657562,4258129,4927971,5678599,6633086,7615413,8803901,10301785,11661606,12183165,12344028,13105971,14067152,15541192,16520239,18117965,19830743,21687492,23970743,26268417,29171124,33950854,38224824,41841154,46767324,46467797,47316860,48355797,52969867,59055683,62858535,68698333,67018551,71526109,79393393,86680730,90605620,98445209,104002582,108348822,119172633,129835052,139336064,147166207,167393441,184158832,199026444
 "12420","Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",382835,401871,419249,447971,473351,485969,497356,517680,532052,538668,571520,589582,605961,633452,668303,707646,758510,793109,807392,817153,831848,851898,880678,912833,949788,988925,1031557,1073037,1111264,1155579,1205898,1264950,1321316,1347822,1376030,1410058,1453358,1515485,1577856,1633870,1682338,1727601,1781118,1835653,1884893,1944513,2004660,2065007,2118549,2169708,2231362,2300135,2358634,2423170,2473275
 "12420","Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3363,3672,3990,4312,4676,5141,5779,6366,6874,7905,8623,9632,10946,12022,13174,14558,15374,15361,15289,16039,16911,18243,18759,19848,20879,21930,23237,24480,26250,29380,31698,33077,35395,34476,34387,34293,36447,38968,39838,42046,39837,41402,44575,47221,48069,50627,51880,52469,56252,59840,62444,63982,70971,75999,80471
 "12540","Bakersfield, CA (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",1273392,1357079,1464866,1593327,1818667,2156400,2343300,2763966,2921259,3216417,3830222,4499771,4818599,5251641,5469058,6023448,6465055,6901112,7142678,7846773,8359689,9088299,9712261,10185890,10674838,10918343,11312751,11922153,12275494,13023767,13436155,14247370,15112815,16043891,17124257,18395999,19804585,21411340,23183294,23890508,23733721,25809681,27307412,28877595,29679549,31577551,32173940,32048150,32666174,33813117,35612628,40338604,42836685,40882242,43269675
 "12540","Bakersfield, CA (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",325549,330868,336227,336833,343007,344840,356866,366932,372217,377990,393198,406407,418877,433698,446961,459411,474243,486217,497910,510980,527922,549535,569346,589897,599843,614707,620201,626719,634695,643016,655428,663803,676574,694059,714272,736296,760726,784511,803281,818327,830137,841561,849631,856159,865279,873174,880669,886002,893009,900095,906160,905910,912709,916751,913820
 "12540","Bakersfield, CA (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3912,4102,4357,4730,5302,6253,6566,7533,7848,8509,9741,11072,11504,12109,12236,13111,13632,14193,14345,15356,15835,16538,17059,17267,17796,17762,18240,19023,19341,20254,20500,21463,22337,23116,23974,24985,26034,27293,28861,29194,28590,30669,32140,33729,34301,36164,36534,36172,36580,37566,39301,44528,46934,44595,47350
 "12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",8660693,9420898,10314326,11336168,12535270,13835894,14987764,16344005,17827450,19889912,21953870,24637014,27239720,29307084,31333811,34376123,37049517,39758908,42343693,46410956,49662240,52649423,54664733,57173222,59139990,61720885,64631961,67769588,71899178,77245101,82042768,88326131,92156912,95693391,99399264,104994782,110639844,117510767,123439192,128344198,127134172,130958127,137557660,141264855,142041402,147299825,152902458,157209112,162851181,168643491,175651947,186498910,199625082,205750426,218025461
 "12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",2072804,2094838,2132113,2152232,2167899,2179392,2184332,2188964,2201877,2204362,2209160,2203385,2214413,2220748,2228439,2244735,2255970,2285633,2309719,2340870,2360610,2390543,2418136,2440078,2458038,2475364,2490370,2501453,2513492,2525266,2540307,2557958,2575471,2596501,2614232,2630946,2644231,2658162,2667619,2679819,2696018,2716832,2739256,2764521,2782535,2798733,2812930,2821292,2830041,2837249,2842406,2842668,2843219,2834813,2834316
 "12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4178,4497,4838,5267,5782,6349,6861,7467,8096,9023,9938,11181,12301,13197,14061,15314,16423,17395,18333,19826,21038,22024,22606,23431,24060,24934,25953,27092,28605,30589,32296,34530,35783,36855,38022,39908,41842,44208,46273,47893,47156,48203,50217,51099,51047,52631,54357,55722,57544,59439,61797,65607,70211,72580,76923
 "12620","Bangor, ME (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",373889,412911,446233,493117,547346,609213,676072,768008,825136,906943,1012544,1130548,1232552,1317126,1423347,1569032,1662690,1761903,1917920,2125017,2294454,2368575,2428861,2535397,2638676,2743954,2808763,2927217,3073096,3252500,3376111,3612489,3753603,3915579,4044522,4196408,4360515,4519216,4719258,4973942,5127916,5147853,5327886,5350985,5393798,5514328,5680542,5822043,6008031,6265546,6506407,7197379,7818754,8073492,8383411
 "12620","Bangor, ME (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",125729,125812,127935,129035,130797,132038,133434,135542,136134,136912,137157,137228,137952,138020,138101,138488,138654,139169,140207,142639,145402,147046,147315,146435,146752,147000,145724,145356,144910,144574,144902,144937,146110,147298,148759,148814,149726,151446,152232,153372,153770,153876,153840,153499,153442,153489,152276,151714,152127,152188,152259,152169,153359,154728,155312
 "12620","Bangor, ME (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2974,3282,3488,3822,4185,4614,5067,5666,6061,6624,7382,8238,8935,9543,10307,11330,11992,12660,13679,14898,15780,16108,16488,17314,17981,18666,19275,20138,21207,22497,23299,24925,25690,26583,27188,28199,29123,29840,31000,32431,33348,33455,34633,34860,35152,35927,37304,38375,39494,41170,42732,47299,50983,52179,53978
 "12700","Barnstable Town, MA (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",417658,467126,537720,614361,686560,756444,852195,966532,1092583,1240807,1423426,1651175,1879199,2104036,2322705,2663707,2947615,3245177,3581189,3924102,4041039,4324096,4398230,4690688,5022671,5340640,5713283,6136634,6495132,7061199,7648222,8069562,8870705,8921528,9176495,9794989,9780709,10163094,10467061,10773876,10744500,11143892,11589425,12063951,12183712,12805698,13416252,13942986,14450339,15199571,16554492,17884606,19572143,20034187,21416354
 "12700","Barnstable Town, MA (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",94791,97632,99244,99237,111093,123816,129437,133142,138071,140966,146265,148847,152189,154460,157320,162135,166578,171633,176215,181137,184642,187335,189165,191595,194830,198533,202874,206852,210380,214497,218960,223031,224087,225421,226011,224264,221995,220037,218380,217066,215994,216300,217348,218386,219709,221066,222252,223614,225233,226724,227436,228012,232315,232078,231735
 "12700","Barnstable Town, MA (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4406,4785,5418,6191,6180,6109,6584,7259,7913,8802,9732,11093,12348,13622,14764,16429,17695,18908,20323,21664,21886,23082,23251,24482,25780,26901,28162,29667,30873,32920,34930,36181,39586,39577,40602,43676,44058,46188,47930,49634,49744,51521,53322,55241,55454,57927,60365,62353,64157,67040,72787,78437,84248,86325,92417
 "12940","Baton Rouge, LA (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",1458064,1576705,1725983,1908876,2128227,2510325,2860666,3361442,3787782,4310005,4894384,5794804,6541846,7017073,7410024,7927684,8315408,8278216,8324679,8936338,9674715,10501923,11172441,12217986,12708052,13627237,14321771,15012054,15609452,16593519,17167689,18201285,19129166,19784580,20620977,22208337,24253957,26552588,28762615,30895323,30648566,31717852,33540431,34714086,35368503,36547035,37270858,38105971,39167846,41046161,42623714,45461483,49729375,50964883,54142097
 "12940","Baton Rouge, LA (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",482227,486888,496250,509145,517875,528099,538564,553502,570000,582400,599371,616887,629470,641928,652140,656970,660608,660308,652064,647939,646296,648009,657862,669807,679884,687147,694120,701312,709007,716245,724139,730913,733925,738589,745536,753093,758706,795417,803339,811301,819405,827967,833073,839046,846099,852200,857794,864779,863542,865218,868295,870286,872646,872347,873661
 "12940","Baton Rouge, LA (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3024,3238,3478,3749,4110,4754,5312,6073,6645,7400,8166,9394,10393,10931,11363,12067,12588,12537,12767,13792,14969,16206,16983,18241,18692,19832,20633,21406,22016,23167,23708,24902,26064,26787,27659,29490,31968,33382,35804,38081,37403,38308,40261,41373,41802,42886,43450,44064,45357,47440,49089,52237,56987,58423,61972
 "12980","Battle Creek, MI (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",557383,576982,628950,692203,761421,806447,895883,980447,1061283,1163902,1263039,1340174,1451028,1515673,1554100,1636407,1756774,1849296,1973016,2064462,2212022,2323070,2439616,2589312,2675484,2837216,2934223,3035165,3226800,3341205,3398763,3470443,3543581,3672117,3753680,3849902,3935517,3991139,4123950,4311942,4235994,4360191,4459148,4585563,4618184,4726000,4965488,5033871,5111214,5218461,5374986,5895207,6124259,6165563,6394526
 "12980","Battle Creek, MI (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",141960,141561,140647,141963,142349,143021,142640,142359,142772,143463,142341,141701,141880,139886,137629,135682,134523,134316,134849,134459,135457,136226,136814,137298,137775,137910,137393,136630,136834,137783,138021,138014,138158,138580,138962,139443,138946,138291,137582,137313,136301,135968,135183,134886,134971,135092,134683,134706,134549,134338,134344,134200,133878,133424,133366
 "12980","Battle Creek, MI (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3926,4076,4472,4876,5349,5639,6281,6887,7433,8113,8873,9458,10227,10835,11292,12061,13059,13768,14631,15354,16330,17053,17832,18859,19419,20573,21356,22214,23582,24250,24625,25146,25649,26498,27012,27609,28324,28860,29974,31402,31078,32068,32986,33996,34216,34984,36868,37369,37988,38846,40009,43929,45745,46210,47947
 "13020","Bay City, MI (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",414066,420933,464555,499669,561721,621936,662994,755195,862681,949558,1037642,1133578,1220242,1263556,1329237,1422389,1498834,1564112,1616716,1717850,1798169,1911391,1977009,2095154,2180972,2302215,2384630,2476927,2584026,2658203,2764996,2914743,2967792,2961291,3030623,3095016,3126281,3233720,3332473,3490785,3481849,3617623,3742971,3786703,3801299,3876118,4021782,4106448,4140756,4366150,4440988,4841470,5215356,5125307,5389312
 "13020","Bay City, MI (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",116323,117502,118513,119094,119824,120548,120441,120560,121500,122057,121074,120037,120401,118804,117330,116677,115017,114267,113959,112898,112061,111804,111803,112182,112397,112025,111680,111231,111040,110704,110295,110192,109836,109861,109559,109453,109165,108711,108132,108320,107913,107710,107582,107267,107231,106615,105941,105219,105010,104727,104144,103742,103108,102638,102500
