CBSA_Code,year,Employees,Establishment_entries,Job_creation_entries
14020,1999,48854,303,2080
14100,1999,22143,119,1583
14140,1999,31801,226,1297
14180,1999,17298,69,667
14220,1999,8294,55,360
14260,1999,186459,1623,13471
14300,1999,5847,50,360
14380,1999,15337,152,854
14420,1999,7312,52,282
14460,1999,2220149,11546,109980
14500,1999,128426,1161,10202
14540,1999,50276,275,2134
14580,1999,26283,354,1827
14620,1999,15184,79,448
14660,1999,26954,251,1440
14700,1999,18956,212,1768
14710,1999,22022,123,457
14720,1999,18917,264,1475
14740,1999,47944,592,3562
14780,1999,10526,65,361
14820,1999,9591,71,393
14860,1999,416431,2449,19550
14940,1999,15199,114,603
15020,1999,10484,83,397
15060,1999,4841,91,423
15100,1999,10875,58,420
15180,1999,81885,589,4193
15220,1999,12468,75,322
15260,1999,33730,303,2049
15340,1999,15271,78,806
15380,1999,459877,2045,22049
15420,1999,11037,108,425
15460,1999,21901,104,633
15500,1999,56363,273,2686
15540,1999,90148,614,4128
15580,1999,12734,89,464
15620,1999,16184,111,1140
15660,1999,20355,98,1247
15700,1999,9484,63,349
15740,1999,12277,67,343
15780,1999,8658,61,278
15820,1999,8240,80,535
15860,1999,7858,100,521
15900,1999,7614,68,346
15940,1999,159174,738,4667
15980,1999,144370,1638,12355
16020,1999,39948,251,1802
16060,1999,17507,101,1123
16100,1999,15018,97,435
16140,1999,10162,49,153
16180,1999,20870,288,1611
16220,1999,26351,254,1774
16260,1999,10309,96,574
16300,1999,117997,525,6435
16340,1999,8415,68,550
16380,1999,12825,64,540
16460,1999,14745,64,429
16500,1999,19350,194,702
16540,1999,42301,206,1987
16580,1999,76215,399,3691
16620,1999,100074,547,4341
16660,1999,21359,122,1178
16700,1999,214080,1623,11975
16740,1999,848648,5250,58770
16820,1999,68784,473,3146
16860,1999,219370,1093,11782
16940,1999,25743,229,1518
16980,1999,4043968,20472,215932
17020,1999,52496,438,2966
17060,1999,22296,112,574
17140,1999,914484,4170,48815
17220,1999,25454,153,749
17260,1999,8260,56,285
17300,1999,60503,424,3309
17340,1999,9484,110,450
17380,1999,9442,79,359
17410,1999,1038107,4697,47005
17420,1999,40409,200,2337
17500,1999,6297,75,230
17540,1999,18914,76,423
17580,1999,13606,111,487
17650,1999,8969,101,362
17660,1999,35098,436,1922
17740,1999,12686,66,1062
17780,1999,49362,357,3814
17820,1999,208901,1597,12751
17860,1999,66359,407,3451
17900,1999,268527,1670,13115
17980,1999,105486,571,4444
18020,1999,35971,156,1305
18060,1999,26698,157,1840
18100,1999,18762,89,530
18140,1999,787490,3763,39490
18180,1999,56117,375,3286
18220,1999,9606,39,346
18260,1999,38235,230,2329
18300,1999,17097,148,759
18340,1999,38456,271,2090
18380,1999,7559,49,175
18420,1999,12971,90,347
18460,1999,12786,79,699
18500,1999,29207,121,788
18580,1999,131908,908,8659
18620,1999,12895,99,800
18660,1999,15313,85,443
18700,1999,27100,158,974
18740,1999,14648,45,156
18820,1999,15218,67,235
18860,1999,4309,40,247
18880,1999,66558,633,4430
18900,1999,12457,106,597
18980,1999,23370,169,1081
19060,1999,29239,164,963
19100,1999,2432003,14383,161099
19140,1999,63297,260,3645
19180,1999,30124,125,1118
19220,1999,18628,99,491
19260,1999,38248,201,1455
19300,1999,45430,488,4560
19340,1999,163559,760,7272
19430,1999,364648,1465,15377
19460,1999,51676,312,2157
19500,1999,54095,184,1193
19540,1999,13423,59,219
19580,1999,16544,63,577
19620,1999,8487,78,304
19660,1999,139904,1412,9248
19700,1999,3233,35,132
19740,1999,1024739,7798,81790
19760,1999,6510,63,341
19780,1999,275933,1369,12362
19810,1999,14610,94,507
19820,1999,1946817,9637,118027
19860,1999,8915,60,354
19940,1999,11144,52,210
19980,1999,13000,63,341
20020,1999,54938,331,2942
20060,1999,18294,105,1507
20100,1999,41899,294,3062
20140,1999,17931,108,1019
20180,1999,27690,133,882
20220,1999,48703,172,1327
20260,1999,99593,521,3223
20300,1999,6427,34,185
20340,1999,10693,110,472
20420,1999,17494,232,1263
20460,1999,7811,60,310
20500,1999,207345,1062,7894
20540,1999,15880,103,966
20580,1999,7833,116,363
20660,1999,17147,117,669
20700,1999,37663,294,1549
20740,1999,62711,283,3366
20780,1999,28967,365,1865
20820,1999,20415,110,954
20900,1999,10898,84,372
20940,1999,24111,222,1386
20980,1999,18813,108,906
21020,1999,10555,71,481
21060,1999,33626,216,1934
21120,1999,5487,63,315
21140,1999,125983,387,0
21180,1999,8903,80,749
21220,1999,17375,102,526
21260,1999,8647,93,358
21300,1999,36373,126,685
21340,1999,191990,1289,13876
21380,1999,15250,103,867
21420,1999,18858,165,1079
21460,1999,13950,91,357
21500,1999,119078,474,3700
21540,1999,13226,105,728
21580,1999,6407,69,763
21640,1999,10596,67,845
21660,1999,118799,963,6392
21700,1999,36722,279,1659
21740,1999,6325,77,538
21780,1999,126594,520,4645
21820,1999,20371,176,884
21860,1999,8044,55,192
21900,1999,15877,97,589
21980,1999,4825,50,298
22020,1999,86811,433,4117
22060,1999,19576,134,758
22100,1999,16622,129,1060
22140,1999,33226,227,1683
22180,1999,92706,562,4805
22190,1999,7085,59,360
22220,1999,130580,958,9868
22260,1999,17383,152,798
22300,1999,39096,150,2149
22340,1999,7050,31,305
22380,1999,37475,365,2063
22420,1999,149635,770,9978
22500,1999,77036,446,4604
22520,1999,48543,298,1679
22540,1999,42334,182,1668
22580,1999,21689,118,637
22620,1999,6964,43,293
22660,1999,92478,880,5734
22700,1999,16358,89,842
22780,1999,6181,70,460
22800,1999,16441,63,570
22820,1999,8156,74,332
22840,1999,20980,110,524
22900,1999,89787,431,4007
23060,1999,202293,869,9145
23140,1999,10856,51,265
23180,1999,18295,126,982
23190,1999,7428,43,303
23240,1999,6565,91,725
23300,1999,20078,94,1002
23340,1999,13896,75,581
23380,1999,25003,98,686
23420,1999,234030,1628,16226
23460,1999,32799,188,1127
23500,1999,20966,111,820
23540,1999,84037,595,4114
23580,1999,55421,383,2507
23620,1999,10669,97,554
23660,1999,21397,78,414
23680,1999,9493,46,303
23700,1999,14608,93,943
23780,1999,15811,91,490
23820,1999,20159,184,1098
23900,1999,25752,136,870
23940,1999,13167,102,633
23980,1999,16220,90,654
24020,1999,39938,274,1786
24100,1999,13192,79,232
24140,1999,36943,213,1480
24180,1999,7854,127,653
24220,1999,35929,199,1534
24260,1999,29924,161,989
24300,1999,40380,406,2611
24330,1999,13253,97,661
24340,1999,468109,2016,17607
24420,1999,17294,217,1076
24460,1999,10741,69,500
24500,1999,26724,235,1287
24540,1999,57950,492,4221
24580,1999,142960,622,7076
24600,1999,10869,67,286
24620,1999,22557,110,641
24640,1999,22140,140,925
24660,1999,339568,1732,18949
24700,1999,10818,49,341
24740,1999,21035,128,1053
24780,1999,51733,342,3464
24820,1999,16818,90,363
24860,1999,344087,1955,16722
24900,1999,14294,79,403
24940,1999,35430,176,2107
24980,1999,13439,89,639
25060,1999,136749,792,8467
25100,1999,6469,33,100
25180,1999,77384,445,4312
25200,1999,10357,149,499
25220,1999,26049,219,1627
25260,1999,18243,142,815
25300,1999,13681,78,390
25420,1999,251721,1048,14477
25460,1999,13676,108,537
25500,1999,46257,224,1560
25540,1999,533753,2394,27199
25580,1999,16068,75,395
25620,1999,42774,337,2373
25700,1999,12060,76,435
25720,1999,18475,274,1612
25740,1999,23548,227,1357
25770,1999,6752,76,278
25775,1999,20926,112,859
25780,1999,14773,84,1099
25820,1999,4289,25,84
25840,1999,22275,150,1302
25850,1999,45350,216,1574
25860,1999,165526,647,5851
25880,1999,15194,67,297
25900,1999,40339,316,2985
25940,1999,48334,570,4696
25980,1999,9084,96,867
26020,1999,14051,135,795
26090,1999,36751,180,974
26140,1999,26724,278,5055
26220,1999,7488,81,425
26300,1999,30625,284,1693
26340,1999,10273,71,534
26380,1999,63975,424,3519
26420,1999,1886038,12006,117043
26460,1999,15394,159,731
26500,1999,10183,42,797
26540,1999,14516,68,434
26580,1999,115353,685,8365
26620,1999,137400,806,9454
26660,1999,10157,92,550
26700,1999,7036,58,386
26740,1999,24608,138,622
26780,1999,17436,64,561
26820,1999,39922,356,1952
26860,1999,25023,147,838
26900,1999,775146,4056,36602
26980,1999,54346,319,4042
27020,1999,13523,74,413
27060,1999,42959,146,804
27100,1999,53594,262,1465
27140,1999,224503,1329,10502
27180,1999,71870,437,3362
27220,1999,14033,215,909
27260,1999,469564,3313,34221
27300,1999,15956,86,799
27340,1999,28130,281,1823
27380,1999,12933,91,387
27420,1999,9094,57,648
27460,1999,45964,216,1564
27500,1999,60049,260,1775
27540,1999,26943,90,441
27600,1999,14010,122,733
27620,1999,52848,326,1671
27700,1999,7068,55,230
27740,1999,68697,373,5512
27780,1999,51531,243,1891
27860,1999,38923,256,2237
27900,1999,75860,462,3311
27940,1999,9569,99,443
27980,1999,48253,365,4559
28020,1999,113992,444,4382
28060,1999,26676,346,2166
28100,1999,54049,169,1560
28140,1999,857598,5221,55261
28180,1999,19859,166,1155
28260,1999,21162,97,630
28300,1999,28714,150,789
28340,1999,19508,65,564
28380,1999,7624,55,397
28420,1999,60175,452,2838
28450,1999,54630,279,3931
28500,1999,14722,149,775
28540,1999,5216,54,244
28580,1999,33139,414,2689
28620,1999,11810,145,491
28660,1999,85237,542,5081
28680,1999,7799,75,536
28700,1999,107818,647,5446
28740,1999,46072,394,1821
28780,1999,5845,51,211
28820,1999,25829,138,1201
28860,1999,8944,51,323
28880,1999,180298,1322,7470
28900,1999,17587,143,909
28940,1999,296895,1774,16743
29020,1999,44204,161,1254
29060,1999,20921,145,1646
29100,1999,65694,276,1695
29180,1999,126930,903,6867
29200,1999,69836,321,2528
29260,1999,7023,77,326
29300,1999,40776,178,1354
29340,1999,79180,435,3414
29380,1999,14427,119,556
29420,1999,33899,413,2263
29460,1999,155714,971,7439
29470,1999,6004,49,253
29540,1999,203378,858,7042
29620,1999,167421,823,7024
29660,1999,9727,90,878
29700,1999,48755,474,3709
29740,1999,47565,369,2779
29780,1999,5967,80,323
29820,1999,603146,4511,55183
29860,1999,26129,153,702
29900,1999,16063,60,418
29940,1999,35826,280,2131
29980,1999,11209,63,366
30020,1999,27779,234,1294
30060,1999,11097,76,457
30140,1999,38542,168,970
30150,1999,88014,664,3119
30180,1999,8414,47,563
30260,1999,14854,74,431
30280,1999,10423,47,388
30300,1999,20201,148,768
30340,1999,42920,210,1453
30380,1999,15010,67,287
30420,1999,9600,56,443
30460,1999,199309,1041,11310
30500,1999,38579,318,3606
30580,1999,9490,56,373
30620,1999,51663,168,1349
30660,1999,8784,49,314
30700,1999,124876,672,4866
30780,1999,273761,1711,12720
30820,1999,10411,46,558
30860,1999,31354,290,1355
30900,1999,14704,57,406
30980,1999,85381,641,5638
31020,1999,34047,226,1499
31060,1999,5866,47,454
31080,1999,4920659,32410,300097
31140,1999,529689,2753,28822
31180,1999,98828,650,5937
31220,1999,9120,66,366
31260,1999,29036,171,1998
31300,1999,34266,177,1629
31340,1999,91852,506,3721
31380,1999,10421,49,366
31420,1999,87440,494,3476
31500,1999,11426,66,488
31540,1999,256177,1311,10109
31580,1999,14958,92,434
31620,1999,8423,50,314
31680,1999,6028,67,356
31700,1999,179019,1007,8692
31740,1999,31283,220,2025
31820,1999,32519,126,594
31860,1999,40163,185,2309
31900,1999,51788,218,1771
31930,1999,21397,113,607
31940,1999,23199,144,659
31980,1999,30721,116,792
32000,1999,15884,62,357
32020,1999,24902,93,829
32060,1999,21917,169,1168
32100,1999,21336,131,702
32140,1999,15944,66,571
32180,1999,7591,37,254
32260,1999,15770,88,607
32280,1999,10187,39,232
32300,1999,32585,133,880
32340,1999,6650,42,125
32380,1999,24360,129,821
32390,1999,28887,181,791
32460,1999,10532,70,492
32540,1999,9512,93,545
32580,1999,110250,1031,7590
32620,1999,16405,108,573
32660,1999,13437,68,391
32700,1999,12942,86,377
32740,1999,29510,175,1033
32780,1999,61307,585,4093
32820,1999,545758,2604,28319
32860,1999,11688,77,662
32900,1999,38609,266,2174
32940,1999,36906,234,2331
33020,1999,9020,43,438
33060,1999,7203,58,538
33100,1999,1900339,18169,127896
33140,1999,38596,212,1533
33180,1999,7413,44,149
33220,1999,37642,148,1529
33260,1999,43846,387,3068
33300,1999,15043,79,455
33340,1999,771379,3242,31745
33380,1999,11219,66,536
33420,1999,6116,44,447
33460,1999,1582330,8252,88424
33500,1999,22734,132,1271
33540,1999,41094,356,2436
33580,1999,9790,57,298
33620,1999,7628,52,343
33660,1999,157220,870,9789
33700,1999,117811,798,4808
33740,1999,78270,493,3616
33780,1999,38015,237,1612
33860,1999,131085,762,8641
33900,1999,9403,50,203
33910,1999,16138,163,748
33940,1999,9998,113,537
33980,1999,17910,185,1086
34020,1999,24630,122,1374
34060,1999,34171,245,1544
34100,1999,40729,171,1441
34140,1999,7496,98,460
34180,1999,16967,161,864
34220,1999,11492,83,442
34260,1999,11783,98,337
34300,1999,3846,37,247
34340,1999,34782,167,841
34380,1999,20598,109,973
34420,1999,18302,106,601
34460,1999,10147,69,470
34500,1999,16021,82,442
34540,1999,16096,99,446
34580,1999,34601,336,2157
34620,1999,47798,215,2297
34660,1999,11807,79,593
34680,1999,20218,199,1251
34700,1999,20028,82,780
34740,1999,57214,254,1679
34780,1999,24641,156,1110
34820,1999,85954,888,6710
34860,1999,17661,117,825
34880,1999,4086,69,283
34900,1999,50827,326,2242
34940,1999,87442,1119,6518
34980,1999,656159,3908,40411
35020,1999,15408,128,642
35060,1999,9775,91,538
35100,1999,30748,257,2625
35140,1999,11859,61,317
35220,1999,12615,74,528
35300,1999,246503,1154,11566
35340,1999,25656,121,702
35380,1999,471352,2342,23568
35420,1999,31248,157,956
35440,1999,13785,154,869
35460,1999,7314,39,203
35580,1999,12825,52,295
35620,1999,7208381,49573,374359
35660,1999,61470,319,2501
35700,1999,9853,118,612
35740,1999,20225,106,527
35820,1999,10101,84,714
35840,1999,258781,2030,13049
35900,1999,23066,122,1446
35940,1999,23538,89,733
35980,1999,107523,458,3412
36020,1999,11259,198,1237
36100,1999,72241,611,4127
36180,1999,17040,196,1065
36220,1999,39510,248,2429
36260,1999,131054,1126,9047
36340,1999,17046,91,703
36380,1999,7108,85,650
36420,1999,411132,3125,24889
36460,1999,23735,114,717
36500,1999,52446,591,3521
36540,1999,367005,1851,20299
36580,1999,18003,97,698
36620,1999,12956,120,572
36660,1999,16950,147,1109
36700,1999,28170,185,1115
36740,1999,777436,5490,50160
36780,1999,81656,301,3158
36820,1999,6569,48,195
36830,1999,3824,45,180
36837,1999,49861,289,2033
36840,1999,7553,57,357
36900,1999,13127,59,395
36940,1999,18829,89,743
36980,1999,40619,199,1780
37020,1999,15542,112,626
37060,1999,14195,133,506
37100,1999,232261,1834,14503
37120,1999,10325,78,463
37140,1999,44245,248,2220
37220,1999,5497,109,592
37260,1999,13804,126,647
37300,1999,10718,104,451
37340,1999,155023,1314,12266
37420,1999,6216,43,234
37460,1999,57498,505,3892
37500,1999,12877,93,596
37540,1999,10041,73,463
37580,1999,19348,151,1009
37620,1999,36973,226,1894
37740,1999,11272,133,639
37800,1999,17747,70,489
37860,1999,128030,957,8005
37900,1999,162006,642,4509
37940,1999,7775,64,311
37950,1999,14190,139,762
37980,1999,2434021,13340,150807
38060,1999,1312795,9189,99552
38100,1999,7898,107,808
38180,1999,6609,62,247
38210,1999,29026,232,1439
38220,1999,26686,139,1000
38240,1999,27988,222,1466
38260,1999,14568,88,576
38300,1999,1054400,4999,46653
38340,1999,55676,393,2378
38380,1999,13113,69,445
38420,1999,13614,94,420
38460,1999,22892,142,893
38500,1999,18577,85,508
38540,1999,23263,183,1096
38620,1999,18145,112,815
38700,1999,13482,63,344
38740,1999,15465,108,961
38820,1999,15021,215,736
38860,1999,206897,1537,10890
38900,1999,833308,6073,50380
38920,1999,7803,33,126
38940,1999,88612,992,6606
39020,1999,18726,116,1002
39040,1999,6205,125,488
39060,1999,42976,186,1658
39150,1999,44295,663,3530
39220,1999,6190,55,471
39300,1999,608984,3600,25064
39340,1999,138733,1017,10106
39380,1999,46649,317,2461
39420,1999,7134,74,493
39460,1999,32822,333,1997
39480,1999,23125,154,1480
39500,1999,32630,144,1397
39540,1999,75277,350,2260
39580,1999,357846,2797,23695
39660,1999,44666,346,1637
39700,1999,1919,13,45
39740,1999,144845,655,5314
39780,1999,11828,106,393
39820,1999,44316,411,2346
39860,1999,18955,101,458
39900,1999,173013,1385,11276
39940,1999,12040,97,344
39960,1999,16184,81,493
39980,1999,31250,135,1214
40060,1999,464521,2663,24989
40080,1999,26648,205,1559
40090,1999,30898,366,1993
40100,1999,4882,43,311
40140,1999,841568,6424,62470
40180,1999,9776,138,469
40220,1999,134994,728,6114
40260,1999,17511,128,818
40300,1999,15506,77,298
40340,1999,84661,391,3030
40380,1999,442936,1935,19316
40420,1999,145261,661,7027
40460,1999,14521,78,383
40540,1999,14594,93,599
40580,1999,56996,334,3138
40620,1999,12359,100,547
40660,1999,38552,208,1536
40700,1999,30612,272,1667
40740,1999,14658,132,1290
40760,1999,5057,82,231
40770,1999,11439,60,285
40780,1999,27613,199,1492
40820,1999,13634,86,430
40860,1999,26196,172,692
40900,1999,593887,4482,43058
40940,1999,4916,51,202
40980,1999,89406,393,3559
41060,1999,79055,396,3452
41100,1999,25928,338,2218
41140,1999,42944,271,2565
41180,1999,1199333,6059,55956
41260,1999,15050,77,566
41400,1999,29372,174,1134
41420,1999,104254,850,4344
41460,1999,28473,164,1016
41500,1999,104155,822,5842
41540,1999,40585,245,2070
41620,1999,471595,3152,31016
41660,1999,35292,242,2488
41700,1999,609241,4000,37065
41740,1999,1013908,7717,75949
41760,1999,10838,157,1531
41780,1999,43815,238,1854
41820,1999,26299,119,983
41860,1999,1843409,12481,111558
41940,1999,911406,4950,60819
42020,1999,73651,750,5362
42100,1999,75304,638,4325
42140,1999,44170,507,2414
42200,1999,136757,985,13693
42220,1999,161206,1437,9334
42300,1999,9887,77,409
42340,1999,113810,774,5402
42380,1999,18429,113,769
42420,1999,12673,107,546
42460,1999,13841,89,731
42540,1999,223035,987,8554
42580,1999,51666,440,3254
42620,1999,21130,135,740
42660,1999,1344547,9725,87062
42680,1999,37921,359,1907
42700,1999,34476,174,670
42740,1999,16695,80,466
42780,1999,13192,65,458
42820,1999,15106,82,511
42860,1999,21511,165,1201
42900,1999,7444,61,279
42940,1999,26269,274,1910
42980,1999,18485,94,1096
43020,1999,11565,67,565
43060,1999,17935,108,1052
43100,1999,51943,189,1447
43140,1999,33480,156,919
43180,1999,12858,82,971
43220,1999,8749,111,726
43260,1999,9150,101,412
43300,1999,38351,273,2264
43320,1999,16826,259,1445
43340,1999,143121,766,6511
43380,1999,24026,79,673
43420,1999,21630,244,1733
43460,1999,15164,108,756
43500,1999,7474,69,292
43580,1999,70429,266,2405
43620,1999,108297,626,7709
43640,1999,53915,519,4198
43660,1999,4321,37,275
43700,1999,20169,144,1218
43740,1999,22174,148,696
43760,1999,12259,122,580
43780,1999,131942,607,6303
43890,1999,12770,77,279
43900,1999,133160,659,8433
43940,1999,7979,78,338
43980,1999,8230,45,423
44020,1999,7447,60,204
44060,1999,170552,1239,9461
44100,1999,85214,534,5431
44140,1999,175843,921,9432
44180,1999,152146,1017,6069
44220,1999,48961,196,1689
44260,1999,12581,79,380
44300,1999,44007,244,1643
44340,1999,20192,135,997
44420,1999,39137,230,1630
44460,1999,15754,202,1020
44500,1999,10094,84,503
44540,1999,5593,57,255
44580,1999,21095,120,687
44620,1999,24923,119,887
44660,1999,20521,158,877
44700,1999,150591,1080,9227
44740,1999,8706,52,916
44780,1999,19912,95,501
44860,1999,9610,73,267
44900,1999,6350,35,164
44940,1999,34315,179,1582
44980,1999,37535,135,1110
45000,1999,3999,44,127
45020,1999,4482,32,164
45060,1999,270964,1225,11417
45140,1999,8258,67,438
45180,1999,22317,143,990
45220,1999,103408,836,6320
45300,1999,983519,7157,66892
45340,1999,8397,120,455
45380,1999,9645,54,227
45460,1999,61251,336,2845
45500,1999,43496,309,2346
45520,1999,7145,60,399
45580,1999,9296,44,113
45620,1999,22580,148,1073
45660,1999,20289,74,723
45700,1999,19432,122,864
45740,1999,9406,39,330
45780,1999,276148,1170,12975
45820,1999,91202,498,3838
45860,1999,33728,254,1518
45880,1999,2319,19,51
