CBSA_Code,horizon,year,y_true,y_pred,y_base,abs_err_model,abs_err_base,smape_model
14260,3,2019,14182.9990234375,13784.072265625,11151.0,398.9267578125,3031.9990234375,2.852831844200802
14300,1,2017,231.99998474121094,173.54104614257812,258.0,58.45893859863281,26.000015258789062,28.830098138179842
14300,2,2018,228.0,166.06993103027344,258.0,61.93006896972656,30.0,31.431004545940546
14300,3,2019,346.9999694824219,156.04544067382812,258.0,190.95452880859375,88.99996948242188,75.91940009769128
14380,1,2017,599.0000610351562,733.0723266601562,891.0,134.072265625,291.99993896484375,20.12987685390865
14380,2,2018,896.0001831054688,723.4073486328125,891.0,172.59283447265625,5.00018310546875,21.31555289067087
14380,3,2019,523.0000610351562,695.17919921875,891.0,172.17913818359375,367.99993896484375,28.268276073965154
14420,1,2017,124.00000762939453,203.13885498046875,248.0,79.13884735107422,123.99999237060547,48.38241884030384
14420,2,2018,122.99999237060547,200.6800537109375,248.0,77.68006134033203,125.00000762939453,47.99805380549322
14420,3,2019,145.9999542236328,188.8749237060547,248.0,42.874969482421875,102.00004577636719,25.60656072274484
14460,1,2017,91419.015625,70065.6875,81498.0,21353.328125,9921.015625,26.44625492294433
14460,2,2018,100825.0,68625.015625,81498.0,32199.984375,19327.0,38.00528935477706
14460,3,2019,80864.984375,66223.40625,81498.0,14641.578125,633.015625,19.90854351289698
14500,1,2017,7260.001953125,7016.732421875,8027.0,243.26953125,766.998046875,3.407915631964394
14500,2,2018,7263.99853515625,6846.9990234375,8027.0,416.99951171875,763.00146484375,5.910276860114645
14500,3,2019,6621.9990234375,6707.35205078125,8027.0,85.35302734375,1405.0009765625,1.2806779095011362
14540,1,2017,2501.000244140625,2188.301025390625,1913.0,312.69921875,588.000244140625,13.336708425244389
14540,2,2018,3417.00146484375,2131.89404296875,1913.0,1285.107421875,1504.00146484375,46.31939527653144
14540,3,2019,1823.0,2098.66845703125,1913.0,275.66845703125,90.0,14.058733421806462
14580,1,2017,2007.0003662109375,2290.50634765625,2233.0,283.5059814453125,225.9996337890625,13.193975033469345
